Date,Calculated,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
2014-06-08,-0.5519364095924716,0.01752903327166228,0.030333934069804863,0.006980045310093653,0.02378058585739061,0.018729446502774076,0.015796476448340868,0.01038683078326655,0.05288379849288883
2014-06-09,-0.4771057616963957,0.018286340243962026,0.03134586238479132,0.00681390734526145,0.02241345691458714,0.01682480651038623,0.01575663391201162,0.009965348143091938,0.0489019097497918
2014-06-10,-0.5252679739200623,0.018603002987122332,0.03173815866146651,0.007681514329456231,0.02377331185044857,0.01551779187224574,0.01479804827458828,0.00857470311583561,0.045759282695763154
2014-06-11,-0.47714731141888167,0.016654144531002023,0.029589669343112763,0.0066578722568268155,0.024753188435495756,0.01594668994078946,0.017753542012863333,0.009559392961322842,0.04648708408943594
2014-06-12,-0.5522246531741642,0.01681400702404482,0.030767624287524865,0.006574879085673935,0.02230806432471914,0.01668810332693822,0.015745833635474184,0.01016786492049291,0.04367313147280467
2014-06-13,-0.5718887772408108,0.017510562851974498,0.030295952231642075,0.007494924879112691,0.02289993577031392,0.018124491942659957,0.015389382783769062,0.010261776458564157,0.04637412116460616
2014-06-14,-0.6332231228544756,0.02973257201711373,0.02441070111635918,0.009877118643165522,0.038851664627816924,0.0113463789864541,0.019964645429417824,0.012892414344403172,0.03806028933393222
2014-06-15,-0.5478197942021092,0.021900174565909772,0.02922391982647653,0.008872834034974327,0.03057796471182462,0.01574875192958512,0.017646415744997788,0.01006762089463665,0.043839833145682794
2014-06-16,-0.5059903589672912,0.017440540703128248,0.030457728579751146,0.006758216276770139,0.023517403423166487,0.01578262203348712,0.016607055937751882,0.00968747588877115,0.04876441385469132
2014-06-17,-0.48753513782984154,0.018225730396595235,0.030911923645410143,0.007525253537035249,0.026397203534249118,0.016792297027661236,0.0169866498287201,0.010205230599849312,0.046998498629302415
2014-06-18,-0.4857719055974825,0.01868208179920333,0.03229895360054774,0.006895296729900721,0.02666344914868248,0.015569286670348442,0.015799336938172544,0.00948958524783943,0.04696869896144904
2014-06-19,-0.515142788347482,0.01678580004794616,0.030400341480904505,0.00716494635350716,0.02454021329246597,0.015351557709565894,0.01636812888600606,0.008354968791766232,0.0485963703057462
2014-06-20,-0.4573806483083268,0.016867741454891165,0.03230899997854761,0.006747970622405991,0.021025353727377037,0.01889617523428217,0.015963129374829757,0.010136278794892399,0.04319377246029745
2014-06-21,-0.8855835632741028,0.041067243553134035,0.02916987522073986,0.011645232329042637,0.05828536313979128,0.010802111956166474,0.025534640132055378,0.013319006220619151,0.04009033511980474
2014-06-22,-0.4248813844932082,0.019318663254393357,0.0283950746692634,0.006927558154178808,0.027674055393656975,0.015685954752108,0.015609812825398273,0.009307057715342295,0.04822308622771651
2014-06-23,-0.4915972179685901,0.018260389186533495,0.031120212287914225,0.007343264085247388,0.023392658547281297,0.016898642336700187,0.015807070356417638,0.009627064977692517,0.04439011632248316
2014-06-24,-0.4635476712196832,0.016058520105324915,0.030248352822551103,0.007507518297441454,0.022473071398782997,0.01510929067325586,0.01440257795862531,0.008984579911883357,0.04776410327072073
2014-06-25,-0.5593249145379592,0.017842754385467945,0.031613697439179245,0.008187352003949827,0.022017297973208363,0.01570718483244757,0.016238765093038034,0.009594296542134765,0.048753684667517276
2014-06-26,-0.5125356986288085,0.018416739964158758,0.028344444115227154,0.007294332768828248,0.024859079183299417,0.01463177195445221,0.01731424150367042,0.009356573780983294,0.0455664714780739
2014-06-27,-0.5229217063887741,0.018404073174136858,0.029652351099337344,0.007649352690405566,0.022740108952429124,0.0173720333124247,0.01736602619922565,0.009894391294798872,0.046009654911817674
2014-06-28,-0.7734791018589258,0.013759354150570927,0.022850783145428592,0.00709031743217127,0.02615236651552164,0.012969313723319343,0.021433664619212138,0.007577633855264198,0.0495357844464972
2014-06-29,-0.44127687318080905,0.016843437319920468,0.027223019524944513,0.00769235805529395,0.02424904311145585,0.01669158911958954,0.01638434764025942,0.01076662226328112,0.04647062845989921
2014-06-30,-0.49729882645835544,0.017339410295108014,0.028653500203119388,0.008121862914075724,0.02488369039529158,0.014263435702309339,0.01736789782143266,0.009210176576798075,0.045102858350368015
2014-07-01,-0.5561006986386444,0.018960490831145538,0.02952360143397672,0.007612422528151935,0.023709350108855963,0.015050817414741832,0.016610940950879262,0.009253474546098086,0.04971603728223853
2014-07-02,-0.49226696403672365,0.01758196058294406,0.031048660350363376,0.008053196200754129,0.021188448509369236,0.014965506764838939,0.014488587051900842,0.009814996400450108,0.04397888351586906
2014-07-03,-0.5510020528631547,0.01608678751439531,0.031157576810620667,0.006423340728203635,0.021717776346402016,0.015328516692081014,0.016537731580970112,0.009483584657361856,0.04627361095906298
2014-07-04,-0.5557259549910885,0.0198305963265395,0.029808437867357884,0.009088308776696525,0.025152974720522654,0.017093647596802698,0.01669583199253003,0.009503773060115617,0.04570216814368981
2014-07-05,-0.8769610134754434,0.040345362052702415,0.02591109964368284,0.014138225681534148,0.043894419488844566,0.010735737388733325,0.019431625182076567,0.012017275134424419,0.04135960244971132
2014-07-06,-0.6588910128888165,0.023428429212052536,0.029072146222401903,0.010041771604469191,0.029900729859951205,0.014466886740377008,0.01778610648231615,0.009568614807449895,0.04787692091022173
2014-07-07,-0.5613501321628587,0.020671817333411852,0.03171504770931252,0.008063287858000657,0.02539916868538025,0.017495266881798706,0.017943561338624174,0.010021890161721302,0.04778792146339279
2014-07-08,-0.5029845417693897,0.017516863585198345,0.032269297417825964,0.007106773488073534,0.02248315652493845,0.017311254888393163,0.016420896040246637,0.010472021921981819,0.04625643072321553
2014-07-09,-0.5276577755565565,0.017034945391393337,0.03233764538160736,0.007122195676627639,0.02329452629650717,0.015242239667304387,0.014666982351995629,0.008768376096974477,0.049716421465485765
2014-07-10,,,,,,,,,
2014-07-11,,,,,,,,,
2014-07-12,,,,,,,,,
2014-07-13,,,,,,,,,
2014-07-14,,,,,,,,,
2014-07-15,,,,,,,,,
2014-07-16,,,,,,,,,
2014-07-17,,,,,,,,,
2014-07-18,,,,,,,,,
2014-07-19,,,,,,,,,
2014-07-20,,,,,,,,,
2014-07-21,,,,,,,,,
2014-07-22,,,,,,,,,
2014-07-23,,,,,,,,,
2014-07-24,,,,,,,,,
2014-07-25,,,,,,,,,
2014-07-26,,,,,,,,,
2014-07-27,,,,,,,,,
2014-07-28,,,,,,,,,
2014-07-29,,,,,,,,,
2014-07-30,,,,,,,,,
2014-07-31,,,,,,,,,
2014-08-01,,,,,,,,,
2014-08-02,,,,,,,,,
2014-08-03,,,,,,,,,
2014-08-04,,,,,,,,,
2014-08-05,,,,,,,,,
2014-08-06,,,,,,,,,
2014-08-07,,,,,,,,,
2014-08-08,,,,,,,,,
2014-08-09,,,,,,,,,
2014-08-10,,,,,,,,,
2014-08-11,,,,,,,,,
2014-08-12,-0.610629192494485,0.031387747015997225,0.025497994155811998,0.019941558119954433,0.030802337675201824,0.020451191124758555,0.024045862017730672,0.008794017136347879,0.05155217671239661
2014-08-13,-0.5234384320010956,0.017182037235136442,0.03343369432452354,0.007400092762395452,0.023670975121723767,0.019679390832378393,0.018423465517468426,0.01162394955847139,0.046537070998694786
2014-08-14,-0.4655877108331485,0.01613056592091676,0.03179594440524794,0.005526889482416865,0.023472013074094127,0.016500354382372753,0.016872775693739284,0.00816526744845351,0.04657981602609872
2014-08-15,-0.4428395670065619,0.018330318398861182,0.032484680143236536,0.007444997776574369,0.02427569864236844,0.019235047055247683,0.01605732285639197,0.010593519013551439,0.04338274900771498
2014-08-16,-1.0,0.04202494677577084,0.027535392824534977,0.010365006216777505,0.051376121883064556,0.015321407027710973,0.0215888326839006,0.012128733359494293,0.04798361643746204
2014-08-17,-0.5131408057745497,0.01934049784866854,0.029177501016029457,0.007624205379560494,0.026853199647341924,0.017828344236240398,0.017474264360573654,0.011037010513066369,0.048207393235835574
2014-08-18,-0.5849907767927052,0.020531175457412953,0.027643724340116624,0.007654683188099526,0.02868442461365954,0.015898208731089016,0.017577667477179485,0.010585600236692071,0.04997344735987484
2014-08-19,-0.5134406364531167,0.018282909359732435,0.028126106901779527,0.006807090499257091,0.025169849433528024,0.015357149528855243,0.016049210217564242,0.00880566068776764,0.046399350405128596
2014-08-20,-0.5521307904456182,0.01794035622602435,0.03141664303641377,0.008057223941182311,0.024269755733729602,0.015615727947338691,0.017780698319146113,0.010083130993038534,0.04552104603569622
2014-08-21,-0.6089262726392282,0.0188372419105458,0.031155490976666714,0.007205797548212814,0.02537198942856829,0.015950689748604637,0.018430825446837343,0.010519928147995159,0.04711200782437541
2014-08-22,-0.47179251626439456,0.019778175176691462,0.030615030846305784,0.007929604189597848,0.028660433616087003,0.017565687719080316,0.0176892823963251,0.010032200748505976,0.04852245236948093
2014-08-23,-0.8554079757341623,0.03556030654121263,0.023077335231756136,0.007160205419100172,0.05122449654211091,0.010019901967249107,0.02005030083047701,0.016411314799355533,0.03861764184603701
2014-08-24,-0.6003901456296291,0.02046929365926485,0.027512273718211463,0.00847228590392809,0.02998979258489395,0.014341701988991751,0.0190859396783014,0.010119951079984084,0.04475628932260869
2014-08-25,-0.5756036331735963,0.01901272135829735,0.030208192294605935,0.008392258587269292,0.02642606839579985,0.01589212735050612,0.01626879760996503,0.00998389500916054,0.04365620763631711
2014-08-26,-0.5122463738342362,0.01851546123108868,0.02804424438613742,0.007722082110894245,0.024971451316731254,0.013469528242173788,0.017706917505275185,0.008256772730655103,0.04551723909689873
2014-08-27,-0.417971961929102,0.017423926968840275,0.03172768262466148,0.007367757908399642,0.023404649903261264,0.017233487751258676,0.015584682428258285,0.008489183589898211,0.0482541567192308
2014-08-28,-0.4652674653143043,0.01726121240032418,0.03169589935270018,0.006578994444087403,0.023965355050149163,0.01714715779009933,0.018120538169722828,0.01071086564095623,0.04641974312248039
2014-08-29,-0.5048877605577913,0.01875719092642224,0.030281339494901135,0.0071138174810588106,0.024736587214698055,0.016017243053454054,0.016729268323888904,0.011170472671482145,0.045575838082261906
2014-08-30,-0.739442503447008,0.021454338314045168,0.03255497926978381,0.007157450055937058,0.026777903225203143,0.013617915437820205,0.013652871532836572,0.008642723200211293,0.052674780491931514
2014-08-31,-0.5640824181372485,0.019049181483931144,0.028869648320585122,0.008118744419655129,0.025655834664646524,0.01670675375315598,0.01528158434397144,0.00990147423699997,0.050537003892080025
2014-09-01,-0.6259462630800872,0.017969550888827766,0.031317798035465694,0.00630603099361024,0.024494000894697828,0.015113600590746526,0.01557785117904075,0.009581853477340242,0.04725554643172255
2014-09-02,-0.5622806144044946,0.01852035727647663,0.030105753694466678,0.0080191987664471,0.02425338384055814,0.017101996251903447,0.015488396898119422,0.0112036207782216,0.048490255938138674
2014-09-03,-0.4332406934650678,0.017099184563821816,0.030088513697275675,0.007527042506247066,0.0214989299871184,0.015996681085246742,0.013555112897919507,0.009134762237232624,0.048332248722790426
2014-09-04,-0.5611526343574829,0.017792270983463393,0.031261634376640396,0.0074796563521135765,0.02365961031919225,0.016484231701541254,0.017335391596686334,0.009817250820001105,0.045741154092330094
2014-09-05,-0.4860692436617765,0.01715960225096222,0.031607756277413815,0.007911306863720944,0.02075987568120843,0.018229545943397638,0.01418273628621582,0.01124338735376573,0.0463841522554176
2014-09-06,-0.2369855169525867,0.027779992717130508,0.043195844044147204,0.015957491479556406,0.03959406973998995,0.020722425363802855,0.026607385210861107,0.026630509922221008,0.05266581910802493
2014-09-07,-0.38536179152361427,0.018353870432505665,0.03136963503746317,0.007178831505004104,0.022950681265872384,0.017036479391583995,0.014265393722195562,0.009962350631956426,0.04743023069465254
2014-09-08,-0.5173185722305736,0.01641865195698711,0.029937763990223076,0.007277043254875577,0.019573473994300022,0.01623499599355025,0.017343384870853882,0.010270112486943647,0.047266424891946046
2014-09-09,-0.4798914883149968,0.01767748045635322,0.032764895807593425,0.007261438650136063,0.02263525604553653,0.01768345299703827,0.016698151274970024,0.011737970715971824,0.045201405929977616
2014-09-10,-0.4473432584318401,0.015429288913678533,0.03189130909329872,0.006802836688669847,0.019731673112209195,0.01682328761286503,0.015347330912134059,0.009901165313331801,0.04633794230886932
2014-09-11,-0.5092651140491326,0.01828501883979076,0.031847691157273865,0.0068886356388145106,0.021627176250753975,0.017109748815751218,0.01635659251496809,0.01132292682394647,0.046241045719644554
2014-09-12,-0.5027376880009483,0.017258460440389985,0.03233775817414932,0.00711840030566096,0.02157919003664119,0.01917903158153833,0.015626486574535282,0.011407038956700193,0.04886421600293015
2014-09-13,-0.3819079869056275,0.019376673889792674,0.03685671787042587,0.01129486212135387,0.023018185614046664,0.031177930759757378,0.01585206650375135,0.019697992922007718,0.062121170356139926
2014-09-14,-0.5140093596905989,0.01820148568065689,0.0297440419244893,0.008634601854521867,0.0240138864052996,0.017897562402626157,0.015396797788036308,0.011357837475056904,0.046282404599175944
2014-09-15,-0.43340329353685275,0.01642243369228031,0.03173182405712043,0.007755398775244116,0.022221857417289947,0.016731750434356013,0.015608460385681564,0.010969349415513027,0.044434455081606136
2014-09-16,-0.46707794893871474,0.014984449420178137,0.0294470367302434,0.007130473088335237,0.021049871692775883,0.018343042664577428,0.018133829348732814,0.009874949389569506,0.04735543074053319
2014-09-17,-0.4853790588535844,0.016307611035467164,0.032904948403569376,0.006318544752618324,0.020674341616615046,0.01719538982377699,0.015706980434053844,0.011600887692702858,0.04872093152375343
2014-09-18,-0.5460862898586231,0.015133231467315284,0.03084452193009187,0.005671911047012267,0.021024617975179957,0.015354415442885166,0.014530796394203254,0.00997210651165261,0.04636329047924276
2014-09-19,-0.4902116653486425,0.01771763262817408,0.03393992561999574,0.008336708509947829,0.021183052605470362,0.021265002396027702,0.01795766056904758,0.013935263132579234,0.04857423326888306
2014-09-20,-0.4349718852296889,0.02559227137031904,0.02694221164120976,0.008808150493303081,0.03129753492145144,0.013197784829414243,0.014937854020379726,0.010171543644086945,0.04360920130958099
2014-09-21,-0.5515993669940902,0.01735618381285595,0.028863046705092925,0.007207636197966066,0.023638827436889876,0.0167446807410478,0.01665224169860917,0.010502888721597272,0.046789536482311
2014-09-22,-0.5876413952377417,0.01594596811917859,0.029686782145782926,0.006656769576313151,0.0197930376812933,0.015727208006552033,0.015831695233600705,0.009332231624467996,0.04766431553340924
2014-09-23,-0.691476664350838,0.01968692830117823,0.028654733278862053,0.008451239621487198,0.025628963223218924,0.015616489659378207,0.020661960544760563,0.008969062473292334,0.04632624100071041
2014-09-24,-0.5520740586825784,0.020156251524649227,0.029767500914869433,0.0071016137013430285,0.024776947788659947,0.015626626324577026,0.01708785837920499,0.010147727913674678,0.044885857273148824
2014-09-25,-0.5873963421216721,0.018083130393914564,0.03157338120885983,0.0069936116614895535,0.023726271630596246,0.016496260329702094,0.01608024710844808,0.01103599089344152,0.047566012914613216
2014-09-26,-0.6180422943435341,0.019990953464457437,0.0294950228042891,0.008075482138660295,0.025506087735360977,0.015090935485780381,0.017590611523077143,0.009566075167783532,0.04664383333430163
2014-09-27,-0.3939990041112188,0.02110361117469531,0.0403632415417417,0.007006364058658705,0.021449251290039453,0.02264042030836178,0.016861627222867662,0.017923750306523836,0.04512324777539277
2014-09-28,-0.5858091910303088,0.01671222795199504,0.029684522731955338,0.009290486676230301,0.02364498404174708,0.016909685761421378,0.018573828703657192,0.011572086136929411,0.04675418548483526
2014-09-29,-0.577229896816454,0.017435628184736943,0.0272618486518514,0.007531327876146246,0.02492988320112841,0.01571908959733479,0.018211218638788156,0.00937546101341173,0.048552886011537
2014-09-30,-0.7191278210289779,0.015725979661815843,0.029436017111541483,0.007521565701085393,0.024880364187497495,0.014453581952182942,0.017742725743382825,0.008795577117349683,0.04819860171842151
2014-10-01,-0.7013354146479354,0.016778479176305337,0.028397474932346813,0.008224587649661604,0.024265823809306048,0.016532759033494125,0.018607636318323954,0.010033036306173058,0.04948236164365874
2014-10-02,-0.6913467858661926,0.020097150938833422,0.028876204189292525,0.007669053802386073,0.025926239409726565,0.01502052009250903,0.016867413705099737,0.008142068119715266,0.04727204310517693
2014-10-03,-0.6661749483811387,0.021502938518224983,0.02823209700932646,0.010310757149147582,0.02684275447675381,0.01618370821681762,0.018575063168094378,0.009893966972668741,0.04340301013754255
2014-10-04,-0.8447430997850258,0.027821638209468404,0.018905329707794127,0.01615767462986884,0.037961769243769636,0.014363389367446527,0.01703931030463304,0.008101873432963971,0.051721636142960103
2014-10-05,-0.6261153866227066,0.020842335815312724,0.029001906522375394,0.009590768357592918,0.030244423622626103,0.017522077858552736,0.02008663256148073,0.010601645794261602,0.05116505225744836
2014-10-06,-0.6395705263131841,0.018245980183858587,0.028560874861158013,0.009476526262652923,0.024801092247095074,0.014387658285483272,0.019376957171531504,0.009367617752379834,0.04790766806138883
2014-10-07,-0.5320663533698577,0.01858416055259324,0.030142597353453652,0.009442060880814193,0.026498656191873745,0.014872956913294773,0.020482642147055898,0.008115259643294999,0.046657705743393
2014-10-08,-0.6911159840346806,0.01872677986622139,0.027898126539005492,0.009342171569827352,0.02454644053145978,0.015522276802683178,0.018290103073522128,0.009778536584796388,0.05008023876408953
2014-10-09,-0.5368587184157285,0.018192571535642757,0.030046789733886782,0.008325549133349567,0.02481616932544224,0.01684132573185742,0.017427454267179343,0.01102501276123852,0.04916588848292314
2014-10-10,-0.474268685979164,0.017390577656105615,0.03111817617829072,0.008917972254498863,0.024286013430288758,0.018810404666224155,0.01673918556263127,0.01205488778086134,0.04848726376440499
2014-10-11,-0.7115462328150282,0.021576758002908793,0.018386517388813233,0.00663020537622392,0.034350552595549755,0.01412073336043888,0.020945627883723235,0.014359596227177529,0.05855632137046909
2014-10-12,-0.626919317602196,0.017035453559643338,0.028192682161977935,0.008769621612891302,0.02512420093916415,0.015613375976953699,0.019715623078657384,0.010291673273465645,0.044980282267758916
2014-10-13,-0.5086169863365194,0.0183771986366357,0.031096107438206268,0.008951956611889694,0.025234203677533863,0.017444796181891473,0.016976609524903787,0.010635570839648901,0.04874925971498647
2014-10-14,-0.6827017166820059,0.01786312404018064,0.03247365955210387,0.008209670176894099,0.02941732743128372,0.01730364079631035,0.02131104845055619,0.010828659715349284,0.04859586624186855
2014-10-15,-0.5471567171904885,0.015760114661794396,0.03204038444897378,0.008069495605159023,0.024702934255464767,0.01622984119178026,0.02047948388433654,0.010709859292321298,0.04884339558572453
2014-10-16,-0.5906154039801774,0.015604496754267876,0.03200670588848514,0.0065880950912291245,0.02385625210200552,0.015590732461230678,0.017467123749470865,0.009687090921283871,0.046130599307500096
2014-10-17,-0.5273510522533177,0.017066131969032772,0.030771510588043772,0.007237385719403157,0.022387456799864983,0.01785388423170514,0.01660166264280698,0.009348295687888133,0.04537206972619766
2014-10-18,-0.9043069367889001,0.029644090537494106,0.031075922732749325,0.01265425101078264,0.04350671324089504,0.016784576196515785,0.022048596963639686,0.009298058122707467,0.0539326533541416
2014-10-19,-0.585461304221587,0.01802781250132026,0.02961973353381942,0.008619815804604383,0.024606498067290775,0.015916834295092927,0.01644232449867613,0.010230794883681484,0.048295304406565695
2014-10-20,-0.5904014102279418,0.014082603407673012,0.03149642089589276,0.006748725774614822,0.02065939438215896,0.01632005424500866,0.015389507128107176,0.009636403157393216,0.04780396270763314
2014-10-21,-0.5224284333304374,0.016862946125696183,0.03274357067531967,0.007621728089194853,0.023976423216589778,0.015592020342800163,0.018549497905489497,0.009975156591437212,0.04326070727444517
2014-10-22,-0.40127630211432874,0.014718526738411654,0.030639714603869838,0.007043246388241432,0.020794376705768145,0.01469677620103401,0.0155616842772769,0.008775453083466434,0.047050288996527655
2014-10-23,-0.6808031134069018,0.017761190893659285,0.027128262427125675,0.00743626299090949,0.02261868261503878,0.012866681719443914,0.020694916029501582,0.008326398478219628,0.041968255093553654
2014-10-24,-0.5559978199701736,0.017917454817077093,0.03033073066713303,0.008404587996820359,0.023073126412225285,0.016646892958294426,0.018718513881379007,0.010463402458947203,0.04723487785714202
2014-10-25,-0.9619971427565525,0.041544162029338805,0.03601636337439104,0.02394146257880861,0.060498144419824526,0.01573251607325745,0.04632427675209215,0.02279851865120934,0.0548457317761777
2014-10-26,-0.6054592759117299,0.017970965656955152,0.028942010416677186,0.005686946877876972,0.024108726468199313,0.01179506401015065,0.01425142571867445,0.008531465971808042,0.04508834300982413
2014-10-27,-0.5521561194321156,0.016845367408587497,0.030684765173446857,0.008041888759306327,0.023488995540500938,0.015598492742547846,0.016838568249692563,0.008544223722613821,0.05050835229336972
2014-10-28,-0.5089153725990531,0.015346158260873943,0.03047278946765054,0.006916090350540381,0.02028545392368622,0.01559690553557775,0.014668924010668657,0.008372208480133841,0.044914606784475786
2014-10-29,-0.5148052501013596,0.015537905173204601,0.030504537023105117,0.008034075821930652,0.021533633266130416,0.0156537513618368,0.01807752611076625,0.010342785571249279,0.0479817798532037
2014-10-30,-0.5690357539900711,0.017786223501843113,0.03210926005309994,0.0061354288110319274,0.023116566716801706,0.015015190118984166,0.01664053578805633,0.009422492469823998,0.04897549653445039
2014-10-31,-0.44186962485605097,0.014480010435490768,0.03219397855081362,0.006537236867076512,0.022022394313977546,0.016623459134831143,0.016786681125294394,0.010158843816796907,0.04473086008460086
2014-11-01,-0.7350983482523875,0.0394407467417218,0.03217686248132564,0.009845611577874488,0.05917943981404153,0.014024513975749603,0.02784519614583729,0.019906974799771476,0.04624945781924461
2014-11-02,-0.4872389102986886,0.018169290111814763,0.029728594910275415,0.00786256925007797,0.02411531353021299,0.017747932489197763,0.016284306357595913,0.01172130383325606,0.04881610069771657
2014-11-03,-0.5346660780767432,0.01749200700939169,0.02923239095176029,0.007028403764226737,0.02368850067332409,0.0162744575687073,0.017174174517230096,0.00976323076323064,0.04786247821403905
2014-11-04,-0.4246579160037712,0.01667382917936363,0.03195716500864794,0.007266403652826743,0.02444020891176121,0.0170612580934418,0.015715000167931117,0.009443431316302108,0.045279098567148075
2014-11-05,-0.5027710985922265,0.01554903312319734,0.031570334251785376,0.00788572575261219,0.02117890365387845,0.016873384753370146,0.017421495525386507,0.009433965854181523,0.049434640421312986
2014-11-06,-0.4875830051942184,0.014620181640229393,0.03113499363332124,0.007301853559788804,0.020435663330075723,0.015734166546796553,0.016924790729758672,0.008985978874677954,0.04756118818496826
2014-11-07,-0.49193906603867704,0.01660472640819553,0.029241799687102988,0.007406704044237902,0.023506042946409546,0.017330010777078818,0.016392540594616183,0.009389200515410246,0.04723179518651122
2014-11-08,-0.7023900284493019,0.026069862197152852,0.02668007543909685,0.0166465511159203,0.03381681383456824,0.015455753893493667,0.021721020808577088,0.010888025200912522,0.05441552237871588
2014-11-09,-0.6876625133598111,0.01925054001352321,0.030213382284265854,0.009029808135286308,0.026029882678180953,0.017047304927509853,0.01762557439981455,0.01168091563595371,0.05165708095536483
2014-11-10,-0.5310595167278626,0.016953611685315575,0.0299177980384233,0.006931201142589386,0.022584982332181196,0.015593922541238888,0.014781244189279513,0.008421540826369086,0.046722686567807384
2014-11-11,-0.33570939580357956,0.014568101450489047,0.030963314773812773,0.0068788571547026955,0.020422812056478425,0.016143396470406506,0.015433227287843675,0.01031384763740504,0.04485260627035353
2014-11-12,-0.5852109979306286,0.014583185004205843,0.03028104126999635,0.00732202107179294,0.02275026182217763,0.014620397688188303,0.016326184904431367,0.009897829148093994,0.04776675630902158
2014-11-13,-0.36952635036508497,0.01336845004478801,0.0324778260869371,0.006000266533657449,0.016590301212421606,0.01827922969288322,0.015014969964608962,0.009718029973714761,0.04537848046239155
2014-11-14,-0.5106296690594523,0.016969132725976704,0.03165876140585893,0.008332335715995641,0.02281017124567342,0.01647683119987565,0.01689542545810423,0.00945421028176706,0.045831269144398806
2014-11-15,-0.618279793472725,0.020265059591396614,0.030328778335132242,0.006582787715916239,0.022420560993748978,0.017665312956382365,0.01723772923208065,0.011494276990420348,0.05408505314761284
2014-11-16,-0.43503873813120425,0.015379417724063503,0.029361622310969965,0.007813871853546284,0.01993258285255993,0.01651563541508343,0.01494343781537236,0.009961810209155677,0.05092208106332033
2014-11-17,-0.5333237436375188,0.018635669283503076,0.033043838499678325,0.008738243841150233,0.025526511677381455,0.017841935527414598,0.018054337001284473,0.01097580111143015,0.04946571761886018
2014-11-18,-0.505426031982857,0.01733701278738853,0.03114303276222574,0.007017823093625022,0.021400165687352687,0.01513414819347473,0.01684018118446134,0.00892357716002859,0.0450257625659913
2014-11-19,-0.6531029969551286,0.018912322269514743,0.03206106945819762,0.007823398469420362,0.026022504554259588,0.018001517470125693,0.018905335639069775,0.011362911063954022,0.04670212562534132
2014-11-20,-0.5269712988864856,0.015515948435139829,0.03166058450961332,0.007669381560639606,0.02302977450365167,0.016321282229045612,0.016766540484774373,0.010346632253869326,0.050351536591605274
2014-11-21,-0.5325654380074634,0.017547058895518365,0.029993461030173047,0.008282406910998782,0.021688800367417885,0.0180646131434351,0.01732369891830381,0.010292755778307709,0.046843598999692426
2014-11-22,-0.8833058577631873,0.030481232320934137,0.03056997295867053,0.010577616099749023,0.036865603834307925,0.01604414156680553,0.02372252983425689,0.014145712407630035,0.04899820758564759
2014-11-23,-0.4353563007848101,0.01730069546827726,0.0318132927795043,0.007361550219577266,0.023095220795148055,0.01775938482114059,0.016676950288888742,0.010088923427362423,0.04568994177693308
2014-11-24,-0.4619014162211139,0.013673136350194131,0.03268149051456037,0.006627135994929695,0.019268047850327697,0.016380120749739796,0.01584831043944014,0.009768553033245014,0.048528098146858316
2014-11-25,-0.406403252161777,0.01822482987435529,0.030819841671990242,0.0074873852969041055,0.02409293060725011,0.016292131193376698,0.017906957748145293,0.010539630753458986,0.050866210930604755
2014-11-26,-0.5049162252000446,0.015737016226505397,0.02914898465120845,0.007533725498528677,0.02184075646887774,0.01593023145700455,0.018759211132849375,0.008837564732761377,0.04602247719132031
2014-11-27,-0.46690427454855554,0.014386704374373135,0.02858738121333441,0.006628587271504006,0.02201243711854437,0.016086388321405503,0.01759793845976784,0.0093729234763776,0.043743951991668105
2014-11-28,-0.3732683155433714,0.014339824075548499,0.03035638257533376,0.006900797974225617,0.02048827315890439,0.019559121314858506,0.017442298021442298,0.010435034974845206,0.04359416952977247
2014-11-29,-0.46918545668960876,0.025860948296554286,0.03538845721302859,0.008708018923027906,0.032160034009711555,0.015887923561921202,0.022683690695682258,0.01206454841692195,0.06040232452260022
2014-11-30,-0.5522301850485827,0.014580959160787037,0.028964628213301265,0.006355135206736308,0.021144919607602248,0.016324485084026303,0.014556441782969925,0.009409135551714248,0.047279367365650624
2014-12-01,-0.5025722558011397,0.015277457677347924,0.030813018665748444,0.007939633852108668,0.021200757927823503,0.01662106366355895,0.01734742068214717,0.010665564874463332,0.04882385700250821
2014-12-02,-0.4107052955480526,0.01487770269664791,0.03221050237977779,0.006038658745439096,0.02104363664663486,0.017018989365915463,0.0159276841978283,0.00977078617573553,0.04543055073207211
2014-12-03,-0.5347177156825466,0.01539176842097006,0.028267335210536673,0.00748407413614163,0.021072122088087637,0.01661142858037114,0.0178894940369685,0.008764128789204483,0.048755235075873087
2014-12-04,-0.432805912007052,0.015135806247512122,0.0328581494580319,0.006237815498096041,0.021077091590464978,0.01746439876767145,0.01694407098992469,0.009214041813131424,0.049699725234265434
2014-12-05,-0.4517281903541459,0.016291647570407904,0.030721921086571076,0.00813944525885581,0.0230409709527039,0.01747055551827228,0.01630151018588702,0.009725479801491852,0.044340079697021716
2014-12-06,-0.6022846234160025,0.02768026538069,0.027394768335477614,0.008500630116554666,0.04369879954406477,0.014087420022062506,0.01849539033823537,0.016548354291016764,0.04644922487826533
2014-12-07,-0.6145175872695018,0.01887682139281823,0.029431455911525968,0.008900991253671303,0.02724730787816058,0.01615510263978213,0.01681140072889507,0.010643236303870613,0.04746118198902336
2014-12-08,-0.5467344336378642,0.016553814416982355,0.030314310335159467,0.008056595400437355,0.022027085777821902,0.01629528983713266,0.018093248372921398,0.009930977263728985,0.04758476824358739
